molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.556,600.088,142.378,451.489,0.000,6.220,1064.269,9.000,20.800,0.0290036,0.1039848,0.8400749,23.596,13.367,32.881,33.494,-4.901,0.306,0.996,4.192,0.002,-4.493,0.000,-9.983,9.276,-0.615,6,-2.663,1,0.000,0.000,0.000,262.785,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,12.334,578.157,151.263,421.406,0.000,5.488,1044.668,9.000,20.800,0.1456118,0.1079292,0.8612016,22.812,13.017,34.118,33.236,-4.649,0.330,0.996,4.533,0.004,-4.018,0.000,-9.428,9.446,-0.362,6,-2.549,1,0.000,0.000,0.000,259.456,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,11.017,607.973,145.683,456.693,0.000,5.597,1075.545,9.000,20.800,0.1128427,0.1026362,0.8350259,24.047,13.498,34.196,33.548,-4.926,0.294,0.996,4.110,0.002,-4.596,0.000,-10.079,9.315,-0.557,6,-2.689,1,0.000,0.000,0.000,262.516,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.260,595.987,120.245,467.877,0.000,7.865,1055.914,9.000,20.800,0.0996895,0.1047003,0.8414227,23.262,13.417,33.825,33.596,-5.031,0.305,0.996,4.213,0.001,-4.630,0.000,-10.285,9.396,-0.302,6,-2.657,1,0.000,0.000,0.000,262.339,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.160,606.715,136.866,463.781,0.000,6.068,1075.270,9.000,20.800,0.0160914,0.1028489,0.8366142,24.036,13.552,32.909,33.593,-4.965,0.294,0.996,4.136,0.002,-4.646,0.000,-10.209,8.945,-0.277,6,-2.681,1,0.000,0.000,0.000,263.535,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.670,601.626,131.324,463.996,0.000,6.306,1066.391,9.000,20.800,0.0704840,0.1037189,0.8390396,23.681,13.474,33.539,33.582,-4.985,0.303,0.996,4.175,0.002,-4.622,0.000,-10.213,8.889,-0.326,6,-2.669,1,0.000,0.000,0.000,266.252,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.584,577.179,118.069,452.524,0.000,6.587,1044.345,9.000,20.800,0.0123009,0.1081120,0.8624825,22.799,13.245,32.450,33.446,-4.854,0.326,0.996,4.554,0.002,-4.283,0.000,-10.002,9.095,-0.310,6,-2.542,1,0.000,0.000,0.000,262.943,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.556,600.088,142.378,451.489,0.000,6.220,1064.269,9.000,20.800,0.0290036,0.1039848,0.8400749,23.596,13.367,32.881,33.494,-4.901,0.306,0.996,4.192,0.002,-4.493,0.000,-9.983,9.276,-0.615,6,-2.663,1,0.000,0.000,0.000,262.785,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.063,574.892,142.520,425.928,0.000,6.444,1037.771,9.000,20.800,0.0354228,0.1085422,0.8622768,22.536,12.994,32.540,33.259,-4.694,0.327,0.996,4.551,0.004,-4.047,0.000,-9.512,9.479,-0.573,6,-2.543,1,0.000,0.000,0.000,258.529,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,11.017,607.973,145.683,456.693,0.000,5.597,1075.545,9.000,20.800,0.1128427,0.1026362,0.8350259,24.047,13.498,34.196,33.548,-4.926,0.294,0.996,4.110,0.002,-4.596,0.000,-10.079,9.315,-0.557,6,-2.689,1,0.000,0.000,0.000,262.516,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,12.334,578.157,151.263,421.406,0.000,5.488,1044.668,9.000,20.800,0.1456118,0.1079292,0.8612016,22.812,13.017,34.118,33.236,-4.649,0.330,0.996,4.533,0.004,-4.018,0.000,-9.428,9.446,-0.362,6,-2.549,1,0.000,0.000,0.000,259.456,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.260,595.987,120.245,467.877,0.000,7.865,1055.914,9.000,20.800,0.0996895,0.1047003,0.8414227,23.262,13.417,33.825,33.596,-5.031,0.305,0.996,4.213,0.001,-4.630,0.000,-10.285,9.396,-0.302,6,-2.657,1,0.000,0.000,0.000,262.339,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.670,601.626,131.324,463.996,0.000,6.306,1066.391,9.000,20.800,0.0704840,0.1037189,0.8390396,23.681,13.474,33.539,33.582,-4.985,0.303,0.996,4.175,0.002,-4.622,0.000,-10.213,8.889,-0.326,6,-2.669,1,0.000,0.000,0.000,266.252,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.160,606.715,136.866,463.781,0.000,6.068,1075.270,9.000,20.800,0.0160914,0.1028489,0.8366142,24.036,13.552,32.909,33.593,-4.965,0.294,0.996,4.136,0.002,-4.646,0.000,-10.209,8.945,-0.277,6,-2.681,1,0.000,0.000,0.000,263.535,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.584,577.179,118.069,452.524,0.000,6.587,1044.345,9.000,20.800,0.0123009,0.1081120,0.8624825,22.799,13.245,32.450,33.446,-4.854,0.326,0.996,4.554,0.002,-4.283,0.000,-10.002,9.095,-0.310,6,-2.542,1,0.000,0.000,0.000,262.943,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.038,604.891,145.632,453.285,0.000,5.974,1067.738,9.000,20.800,0.0152700,0.1031592,0.8352145,23.735,13.403,32.732,33.517,-4.928,0.298,0.996,4.113,0.002,-4.561,0.000,-10.016,9.126,-0.744,6,-2.689,1,0.000,0.000,0.000,259.961,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.271,593.809,132.658,455.058,0.000,6.093,1059.431,9.000,20.800,0.0262221,0.1050842,0.8463823,23.402,13.359,32.813,33.503,-4.909,0.316,0.996,4.294,0.002,-4.463,0.000,-10.049,8.928,-0.328,6,-2.630,1,0.000,0.000,0.000,261.482,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.522,598.029,135.016,457.285,0.000,5.728,1064.826,9.000,20.800,0.0851454,0.1043428,0.8432608,23.618,13.416,33.696,33.528,-4.924,0.311,0.996,4.243,0.002,-4.517,0.000,-10.090,9.368,-0.217,6,-2.646,1,0.000,0.000,0.000,262.920,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",9,1,0,5,0,20,1,-2,413.211,13.344,602.623,138.707,457.272,0.000,6.644,1068.877,9.000,20.800,0.1665759,0.1035474,0.8389536,23.780,13.453,34.860,33.539,-4.929,0.300,0.996,4.173,0.002,-4.558,0.000,-10.089,8.957,-0.099,6,-2.669,1,0.000,0.000,0.000,263.743,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.472,587.588,141.629,440.154,0.000,5.806,1054.946,9.000,20.800,0.0114239,0.1061968,0.8529274,23.223,13.225,32.493,33.386,-4.787,0.323,0.996,4.400,0.003,-4.263,0.000,-9.774,9.362,-0.484,6,-2.594,1,0.000,0.000,0.000,263.195,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.224,593.542,129.117,457.591,0.000,6.833,1055.393,9.000,20.800,0.0367014,0.1051316,0.8446107,23.241,13.339,32.909,33.520,-4.948,0.313,0.996,4.265,0.002,-4.503,0.000,-10.095,9.040,-0.575,6,-2.639,1,0.000,0.000,0.000,264.594,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.152,602.688,141.573,454.021,0.000,7.094,1063.121,9.000,20.800,0.0162188,0.1035362,0.8358487,23.550,13.372,32.691,33.517,-4.943,0.298,0.996,4.123,0.002,-4.558,0.000,-10.030,9.092,-0.523,6,-2.686,1,0.000,0.000,0.000,259.409,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.480,615.607,126.339,482.322,0.000,6.946,1080.821,9.000,20.800,0.1016198,0.1013634,0.8273655,24.258,13.729,34.224,33.741,-5.120,0.271,0.996,3.986,0.001,-4.924,0.000,-10.551,9.960,-0.205,6,-2.729,1,0.000,0.000,0.000,262.926,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.271,593.809,132.658,455.058,0.000,6.093,1059.431,9.000,20.800,0.0262221,0.1050842,0.8463823,23.402,13.359,32.813,33.503,-4.909,0.316,0.996,4.294,0.002,-4.463,0.000,-10.049,8.928,-0.328,6,-2.630,1,0.000,0.000,0.000,261.482,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.038,604.891,145.632,453.285,0.000,5.974,1067.738,9.000,20.800,0.0152700,0.1031592,0.8352145,23.735,13.403,32.732,33.517,-4.928,0.298,0.996,4.113,0.002,-4.561,0.000,-10.016,9.126,-0.744,6,-2.689,1,0.000,0.000,0.000,259.961,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",9,1,0,5,0,20,1,-2,413.211,13.344,602.623,138.707,457.272,0.000,6.644,1068.877,9.000,20.800,0.1665759,0.1035474,0.8389536,23.780,13.453,34.860,33.539,-4.929,0.300,0.996,4.173,0.002,-4.558,0.000,-10.089,8.957,-0.099,6,-2.669,1,0.000,0.000,0.000,263.743,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.522,598.029,135.016,457.285,0.000,5.728,1064.826,9.000,20.800,0.0851454,0.1043428,0.8432608,23.618,13.416,33.696,33.528,-4.924,0.311,0.996,4.243,0.002,-4.517,0.000,-10.090,9.368,-0.217,6,-2.646,1,0.000,0.000,0.000,262.920,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.472,587.588,141.629,440.154,0.000,5.806,1054.946,9.000,20.800,0.0114239,0.1061968,0.8529274,23.223,13.225,32.493,33.386,-4.787,0.323,0.996,4.400,0.003,-4.263,0.000,-9.774,9.362,-0.484,6,-2.594,1,0.000,0.000,0.000,263.195,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.152,602.688,141.573,454.021,0.000,7.094,1063.121,9.000,20.800,0.0162188,0.1035362,0.8358487,23.550,13.372,32.691,33.517,-4.943,0.298,0.996,4.123,0.002,-4.558,0.000,-10.030,9.092,-0.523,6,-2.686,1,0.000,0.000,0.000,259.409,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.224,593.542,129.117,457.591,0.000,6.833,1055.393,9.000,20.800,0.0367014,0.1051316,0.8446107,23.241,13.339,32.909,33.520,-4.948,0.313,0.996,4.265,0.002,-4.503,0.000,-10.095,9.040,-0.575,6,-2.639,1,0.000,0.000,0.000,264.594,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.480,615.607,126.339,482.322,0.000,6.946,1080.821,9.000,20.800,0.1016198,0.1013634,0.8273655,24.258,13.729,34.224,33.741,-5.120,0.271,0.996,3.986,0.001,-4.924,0.000,-10.551,9.960,-0.205,6,-2.729,1,0.000,0.000,0.000,262.926,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.596,603.082,147.198,449.626,0.000,6.258,1060.288,9.000,20.800,0.0868418,0.1034685,0.8338180,23.437,13.305,33.585,33.488,-4.937,0.301,0.996,4.090,0.002,-4.540,0.000,-9.949,9.322,-0.780,6,-2.697,1,0.000,0.000,0.000,259.047,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.652,612.217,141.874,464.189,0.000,6.154,1072.529,9.000,20.800,0.1058009,0.1019247,0.8276865,23.927,13.516,34.070,33.609,-5.027,0.282,0.996,3.991,0.002,-4.746,0.000,-10.217,9.329,-0.634,6,-2.729,1,0.000,0.000,0.000,263.634,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.772,604.856,128.993,470.313,0.000,5.550,1068.594,9.000,20.800,0.0429181,0.1031650,0.8357083,23.769,13.529,33.208,33.633,-5.042,0.300,0.996,4.121,0.001,-4.719,0.000,-10.330,8.955,-0.360,6,-2.686,1,0.000,0.000,0.000,262.277,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.368,609.676,141.165,463.015,0.000,5.496,1076.240,9.000,20.800,0.0650676,0.1023495,0.8330521,24.075,13.546,33.575,33.595,-4.978,0.291,0.996,4.078,0.002,-4.678,0.000,-10.195,8.998,-0.370,6,-2.700,1,0.000,0.000,0.000,263.560,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.626,592.850,127.258,458.924,0.000,6.668,1052.697,9.000,20.800,0.0552499,0.1052543,0.8441559,23.133,13.321,33.129,33.527,-4.970,0.314,0.996,4.258,0.002,-4.521,0.000,-10.120,9.358,-0.414,6,-2.642,1,0.000,0.000,0.000,263.590,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.960,579.189,121.718,451.258,0.000,6.213,1048.262,9.000,20.800,0.0234646,0.1077368,0.8616372,22.955,13.267,32.649,33.442,-4.837,0.327,0.996,4.540,0.002,-4.280,0.000,-9.979,9.003,-0.311,6,-2.547,1,0.000,0.000,0.000,262.654,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.677,597.642,137.574,451.880,0.000,8.188,1060.757,9.000,20.800,0.0303789,0.1044103,0.8416556,23.456,13.353,32.867,33.491,-4.900,0.301,0.996,4.217,0.002,-4.476,0.000,-9.990,8.962,-0.419,6,-2.655,1,0.000,0.000,0.000,262.180,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.084,591.043,127.721,457.911,0.000,5.411,1064.248,9.000,20.800,0.0955424,0.1055760,0.8529190,23.595,13.435,33.865,33.515,-4.878,0.322,0.996,4.399,0.002,-4.427,0.000,-10.101,9.653,-0.281,6,-2.594,1,0.000,0.000,0.000,266.087,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.652,612.217,141.874,464.189,0.000,6.154,1072.529,9.000,20.800,0.1058009,0.1019247,0.8276865,23.927,13.516,34.070,33.609,-5.027,0.282,0.996,3.991,0.002,-4.746,0.000,-10.217,9.329,-0.634,6,-2.729,1,0.000,0.000,0.000,263.634,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.596,603.082,147.198,449.626,0.000,6.258,1060.288,9.000,20.800,0.0868418,0.1034685,0.8338180,23.437,13.305,33.585,33.488,-4.937,0.301,0.996,4.090,0.002,-4.540,0.000,-9.949,9.322,-0.780,6,-2.697,1,0.000,0.000,0.000,259.047,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.368,609.676,141.165,463.015,0.000,5.496,1076.240,9.000,20.800,0.0650676,0.1023495,0.8330521,24.075,13.546,33.575,33.595,-4.978,0.291,0.996,4.078,0.002,-4.678,0.000,-10.195,8.998,-0.370,6,-2.700,1,0.000,0.000,0.000,263.560,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.772,604.856,128.993,470.313,0.000,5.550,1068.594,9.000,20.800,0.0429181,0.1031650,0.8357083,23.769,13.529,33.208,33.633,-5.042,0.300,0.996,4.121,0.001,-4.719,0.000,-10.330,8.955,-0.360,6,-2.686,1,0.000,0.000,0.000,262.277,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.626,592.850,127.258,458.924,0.000,6.668,1052.697,9.000,20.800,0.0552499,0.1052543,0.8441559,23.133,13.321,33.129,33.527,-4.970,0.314,0.996,4.258,0.002,-4.521,0.000,-10.120,9.358,-0.414,6,-2.642,1,0.000,0.000,0.000,263.590,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.677,597.642,137.574,451.880,0.000,8.188,1060.757,9.000,20.800,0.0303789,0.1044103,0.8416556,23.456,13.353,32.867,33.491,-4.900,0.301,0.996,4.217,0.002,-4.476,0.000,-9.990,8.962,-0.419,6,-2.655,1,0.000,0.000,0.000,262.180,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.960,579.189,121.718,451.258,0.000,6.213,1048.262,9.000,20.800,0.0234646,0.1077368,0.8616372,22.955,13.267,32.649,33.442,-4.837,0.327,0.996,4.540,0.002,-4.280,0.000,-9.979,9.003,-0.311,6,-2.547,1,0.000,0.000,0.000,262.654,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.084,591.043,127.721,457.911,0.000,5.411,1064.248,9.000,20.800,0.0955424,0.1055760,0.8529190,23.595,13.435,33.865,33.515,-4.878,0.322,0.996,4.399,0.002,-4.427,0.000,-10.101,9.653,-0.281,6,-2.594,1,0.000,0.000,0.000,266.087,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.634,583.830,152.846,425.003,0.000,5.981,1051.947,9.000,20.800,0.0554003,0.1068804,0.8567897,23.103,13.101,32.991,33.274,-4.671,0.326,0.996,4.462,0.004,-4.088,0.000,-9.495,8.734,-0.197,6,-2.573,1,0.000,0.000,0.000,257.599,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.727,571.678,129.514,435.578,0.000,6.586,1037.529,9.000,20.800,0.0215408,0.1091523,0.8669888,22.526,13.076,32.410,33.317,-4.735,0.326,0.996,4.627,0.003,-4.091,0.000,-9.690,9.615,-0.417,6,-2.517,1,0.000,0.000,0.000,253.196,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.791,601.355,145.898,449.237,0.000,6.220,1066.840,9.000,20.800,0.1091403,0.1037656,0.8396534,23.699,13.375,34.004,33.481,-4.878,0.304,0.996,4.185,0.002,-4.476,0.000,-9.941,9.555,-0.449,6,-2.665,1,0.000,0.000,0.000,262.043,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",10,1,0,5,0,20,1,-2,413.211,15.178,625.383,140.916,475.655,0.000,8.811,1089.034,9.000,20.800,0.2115245,0.0997789,0.8185534,24.587,13.766,35.791,33.720,-5.083,0.236,0.996,3.843,0.001,-4.955,0.000,-10.428,9.369,-0.531,6,-2.774,1,0.000,0.000,0.000,265.915,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.436,590.513,116.392,467.564,0.000,6.557,1054.832,9.000,20.800,0.0844097,0.1056709,0.8486420,23.218,13.412,33.617,33.580,-4.998,0.317,0.996,4.330,0.001,-4.556,0.000,-10.279,9.481,-0.432,6,-2.618,1,0.000,0.000,0.000,263.868,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.854,595.878,140.627,446.957,0.000,8.294,1057.160,9.000,20.800,0.0324180,0.1047195,0.8422384,23.312,13.286,32.821,33.453,-4.876,0.303,0.996,4.227,0.002,-4.424,0.000,-9.899,9.155,-0.351,6,-2.652,1,0.000,0.000,0.000,263.420,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.850,606.902,137.024,463.475,0.000,6.403,1076.279,9.000,20.800,0.0435994,0.1028172,0.8368796,24.077,13.562,33.302,33.592,-4.957,0.293,0.996,4.140,0.002,-4.640,0.000,-10.204,9.343,-0.527,6,-2.679,1,0.000,0.000,0.000,262.822,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.552,619.134,128.097,484.707,0.000,6.329,1089.373,9.000,20.800,0.1022091,0.1007860,0.8269869,24.601,13.823,34.361,33.765,-5.109,0.264,0.996,3.980,0.001,-4.953,0.000,-10.595,9.798,-0.273,6,-2.729,1,0.000,0.000,0.000,266.548,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.727,571.678,129.514,435.578,0.000,6.586,1037.529,9.000,20.800,0.0215408,0.1091523,0.8669888,22.526,13.076,32.410,33.317,-4.735,0.326,0.996,4.627,0.003,-4.091,0.000,-9.690,9.615,-0.417,6,-2.517,1,0.000,0.000,0.000,253.196,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.634,583.830,152.846,425.003,0.000,5.981,1051.947,9.000,20.800,0.0554003,0.1068804,0.8567897,23.103,13.101,32.991,33.274,-4.671,0.326,0.996,4.462,0.004,-4.088,0.000,-9.495,8.734,-0.197,6,-2.573,1,0.000,0.000,0.000,257.599,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",10,1,0,5,0,20,1,-2,413.211,15.178,625.383,140.916,475.655,0.000,8.811,1089.034,9.000,20.800,0.2115245,0.0997789,0.8185534,24.587,13.766,35.791,33.720,-5.083,0.236,0.996,3.843,0.001,-4.955,0.000,-10.428,9.369,-0.531,6,-2.774,1,0.000,0.000,0.000,265.915,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.791,601.355,145.898,449.237,0.000,6.220,1066.840,9.000,20.800,0.1091403,0.1037656,0.8396534,23.699,13.375,34.004,33.481,-4.878,0.304,0.996,4.185,0.002,-4.476,0.000,-9.941,9.555,-0.449,6,-2.665,1,0.000,0.000,0.000,262.043,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.436,590.513,116.392,467.564,0.000,6.557,1054.832,9.000,20.800,0.0844097,0.1056709,0.8486420,23.218,13.412,33.617,33.580,-4.998,0.317,0.996,4.330,0.001,-4.556,0.000,-10.279,9.481,-0.432,6,-2.618,1,0.000,0.000,0.000,263.868,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.850,606.902,137.024,463.475,0.000,6.403,1076.279,9.000,20.800,0.0435994,0.1028172,0.8368796,24.077,13.562,33.302,33.592,-4.957,0.293,0.996,4.140,0.002,-4.640,0.000,-10.204,9.343,-0.527,6,-2.679,1,0.000,0.000,0.000,262.822,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.854,595.878,140.627,446.957,0.000,8.294,1057.160,9.000,20.800,0.0324180,0.1047195,0.8422384,23.312,13.286,32.821,33.453,-4.876,0.303,0.996,4.227,0.002,-4.424,0.000,-9.899,9.155,-0.351,6,-2.652,1,0.000,0.000,0.000,263.420,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.552,619.134,128.097,484.707,0.000,6.329,1089.373,9.000,20.800,0.1022091,0.1007860,0.8269869,24.601,13.823,34.361,33.765,-5.109,0.264,0.996,3.980,0.001,-4.953,0.000,-10.595,9.798,-0.273,6,-2.729,1,0.000,0.000,0.000,266.548,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.995,593.483,155.979,430.429,0.000,7.075,1058.147,9.000,20.800,0.0462464,0.1051420,0.8461630,23.351,13.179,32.951,33.335,-4.741,0.312,0.996,4.290,0.003,-4.234,0.000,-9.595,9.512,-0.575,6,-2.631,1,0.000,0.000,0.000,252.413,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.770,619.934,151.700,461.495,0.000,6.738,1081.925,9.000,20.800,0.0307686,0.1006559,0.8221506,24.303,13.586,33.144,33.610,-5.001,0.260,0.996,3.902,0.002,-4.779,0.000,-10.167,8.962,-0.530,6,-2.757,1,0.000,0.000,0.000,260.119,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.296,611.173,139.859,465.497,0.000,5.817,1081.074,9.000,20.800,0.0366720,0.1020988,0.8334978,24.269,13.613,33.270,33.615,-4.974,0.286,0.996,4.085,0.002,-4.696,0.000,-10.241,9.330,-0.276,6,-2.696,1,0.000,0.000,0.000,263.012,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.553,608.892,150.552,452.081,0.000,6.259,1072.822,9.000,20.800,0.0287413,0.1024811,0.8323567,23.938,13.440,32.975,33.519,-4.916,0.289,0.996,4.067,0.002,-4.578,0.000,-9.994,9.144,-0.299,6,-2.704,1,0.000,0.000,0.000,262.554,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.460,583.855,139.074,438.724,0.000,6.058,1041.695,9.000,20.800,0.0286189,0.1068758,0.8511775,22.693,13.087,32.527,33.368,-4.832,0.325,0.996,4.371,0.003,-4.266,0.000,-9.748,8.896,-0.273,6,-2.603,1,0.000,0.000,0.000,248.485,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.906,603.850,135.389,462.182,0.000,6.278,1066.889,9.000,20.800,0.0585895,0.1033370,0.8362107,23.701,13.461,33.363,33.575,-4.986,0.299,0.996,4.129,0.002,-4.635,0.000,-10.180,9.198,-0.487,6,-2.684,1,0.000,0.000,0.000,262.542,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.666,597.640,147.100,443.376,0.000,7.163,1061.467,9.000,20.800,0.1071778,0.1044107,0.8420346,23.484,13.294,33.884,33.433,-4.841,0.306,0.996,4.223,0.003,-4.395,0.000,-9.833,9.030,-0.423,6,-2.653,1,0.000,0.000,0.000,255.529,14,2,0,0,0,0,25,1,0.000
